,name,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
341,Roof Garden,Flashback,0.749,0.475,8,-13.875,1,0.0737,0.147,0.0,0.175,0.866,98.53,audio_features,1CpDrx0Q7f2Wv3tBXDMt6z,spotify:track:1CpDrx0Q7f2Wv3tBXDMt6z,https://api.spotify.com/v1/tracks/1CpDrx0Q7f2Wv3tBXDMt6z,https://api.spotify.com/v1/audio-analysis/1CpDrx0Q7f2Wv3tBXDMt6z,380267,4
342,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Flashback,0.699,0.607,10,-15.293,0,0.0353,0.103,0.000629,0.236,0.958,103.612,audio_features,2xSXw1EqGSAKc1e4TPaQvV,spotify:track:2xSXw1EqGSAKc1e4TPaQvV,https://api.spotify.com/v1/tracks/2xSXw1EqGSAKc1e4TPaQvV,https://api.spotify.com/v1/audio-analysis/2xSXw1EqGSAKc1e4TPaQvV,284067,4
343,Livin' It Up,Flashback,0.62,0.355,5,-14.081,0,0.0398,0.402,0.00619,0.0585,0.659,84.181,audio_features,0lwHorTzvh8D4pQaWFYqnn,spotify:track:0lwHorTzvh8D4pQaWFYqnn,https://api.spotify.com/v1/tracks/0lwHorTzvh8D4pQaWFYqnn,https://api.spotify.com/v1/audio-analysis/0lwHorTzvh8D4pQaWFYqnn,261960,4
344,On Broadway - Edit,Flashback,0.772,0.507,10,-9.384,0,0.0503,0.232,9.82e-05,0.0647,0.835,117.242,audio_features,6StJLSmuKWwIfia0EUROQk,spotify:track:6StJLSmuKWwIfia0EUROQk,https://api.spotify.com/v1/tracks/6StJLSmuKWwIfia0EUROQk,https://api.spotify.com/v1/audio-analysis/6StJLSmuKWwIfia0EUROQk,316067,4
345,Georgy Porgy (feat. Cheryl Lynn) - Disco Version,Flashback,0.779,0.661,11,-13.189,0,0.0802,0.114,0.00123,0.0511,0.939,97.464,audio_features,6TYPryzyiUkxMk7PlI8k9c,spotify:track:6TYPryzyiUkxMk7PlI8k9c,https://api.spotify.com/v1/tracks/6TYPryzyiUkxMk7PlI8k9c,https://api.spotify.com/v1/audio-analysis/6TYPryzyiUkxMk7PlI8k9c,305893,4
346,Love's Theme,Flashback,0.496,0.563,4,-12.129,0,0.0337,0.000835,0.804,0.373,0.723,97.136,audio_features,5csdrJ0JtFn0qvwlvSh2EI,spotify:track:5csdrJ0JtFn0qvwlvSh2EI,https://api.spotify.com/v1/tracks/5csdrJ0JtFn0qvwlvSh2EI,https://api.spotify.com/v1/audio-analysis/5csdrJ0JtFn0qvwlvSh2EI,246267,4
347,I Heard It Through The Grapevine,Flashback,0.724,0.346,3,-11.256,0,0.0366,0.199,0.0,0.111,0.637,117.188,audio_features,37j56IWzpplKE5zrlQRmxc,spotify:track:37j56IWzpplKE5zrlQRmxc,https://api.spotify.com/v1/tracks/37j56IWzpplKE5zrlQRmxc,https://api.spotify.com/v1/audio-analysis/37j56IWzpplKE5zrlQRmxc,196707,4
348,Don't Leave Me This Way,Flashback,0.553,0.839,0,-5.844,0,0.116,0.153,6e-05,0.13,0.673,121.819,audio_features,4Af8yzidDPc520TFd4TmkE,spotify:track:4Af8yzidDPc520TFd4TmkE,https://api.spotify.com/v1/tracks/4Af8yzidDPc520TFd4TmkE,https://api.spotify.com/v1/audio-analysis/4Af8yzidDPc520TFd4TmkE,217733,4
349,Rock Your Baby,Flashback,0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,audio_features,6pMHMzwTsWIxLigr54GGVm,spotify:track:6pMHMzwTsWIxLigr54GGVm,https://api.spotify.com/v1/tracks/6pMHMzwTsWIxLigr54GGVm,https://api.spotify.com/v1/audio-analysis/6pMHMzwTsWIxLigr54GGVm,200053,4
350,Nothing From Nothing,Flashback,0.808,0.83,9,-3.995,0,0.0283,0.613,0.0112,0.198,0.909,102.8,audio_features,72PoJMDfdaw9gGECgA9kTZ,spotify:track:72PoJMDfdaw9gGECgA9kTZ,https://api.spotify.com/v1/tracks/72PoJMDfdaw9gGECgA9kTZ,https://api.spotify.com/v1/audio-analysis/72PoJMDfdaw9gGECgA9kTZ,156200,4
351,Mornin',Flashback,0.58,0.464,2,-13.252,1,0.0339,0.19,3e-05,0.263,0.563,89.775,audio_features,4TxBGpTxrNvRNhF39Dl3NQ,spotify:track:4TxBGpTxrNvRNhF39Dl3NQ,https://api.spotify.com/v1/tracks/4TxBGpTxrNvRNhF39Dl3NQ,https://api.spotify.com/v1/audio-analysis/4TxBGpTxrNvRNhF39Dl3NQ,258252,4
352,Street Life - Single Edit,Flashback,0.505,0.625,5,-8.195,0,0.0686,0.603,3.98e-05,0.0823,0.608,110.791,audio_features,6Llr9PVC1cirKUwu7Fle83,spotify:track:6Llr9PVC1cirKUwu7Fle83,https://api.spotify.com/v1/tracks/6Llr9PVC1cirKUwu7Fle83,https://api.spotify.com/v1/audio-analysis/6Llr9PVC1cirKUwu7Fle83,332133,4
353,Need Your Love,Flashback,0.713,0.8,7,-5.938,0,0.0349,0.0491,7.96e-05,0.0921,0.814,139.942,audio_features,3zYQ1KXzqBWRsxIqdVMoYF,spotify:track:3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/tracks/3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/audio-analysis/3zYQ1KXzqBWRsxIqdVMoYF,177200,4
354,I'm So Excited,Flashback,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,audio_features,1ot6jEe4w4hYnsOPjd3xKQ,spotify:track:1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/tracks/1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/audio-analysis/1ot6jEe4w4hYnsOPjd3xKQ,230640,4
355,Darlin' (I Think About You),Flashback,0.724,0.672,0,-12.94,0,0.0297,0.0491,0.0103,0.0576,0.975,114.968,audio_features,1NQFeJQOvirHNJ4lp17XUZ,spotify:track:1NQFeJQOvirHNJ4lp17XUZ,https://api.spotify.com/v1/tracks/1NQFeJQOvirHNJ4lp17XUZ,https://api.spotify.com/v1/audio-analysis/1NQFeJQOvirHNJ4lp17XUZ,298200,4
356,"Theme From ""Shaft""",Flashback,0.485,0.706,9,-14.863,0,0.0439,0.0406,0.000192,0.305,0.859,120.355,audio_features,15ySyt38mBi1v4xMLRfD25,spotify:track:15ySyt38mBi1v4xMLRfD25,https://api.spotify.com/v1/tracks/15ySyt38mBi1v4xMLRfD25,https://api.spotify.com/v1/audio-analysis/15ySyt38mBi1v4xMLRfD25,275800,4
357,Ain't No Mountain High Enough,Flashback,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
358,Respect,Flashback,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,audio_features,7s25THrKz86DM225dOYwnr,spotify:track:7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/tracks/7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/audio-analysis/7s25THrKz86DM225dOYwnr,147600,4
359,Why Did You Do It - Remastered,Flashback,0.748,0.755,6,-7.28,0,0.0782,0.0554,0.0,0.0628,0.886,98.284,audio_features,38DAUnVJ0zqOdRuW7RG3sl,spotify:track:38DAUnVJ0zqOdRuW7RG3sl,https://api.spotify.com/v1/tracks/38DAUnVJ0zqOdRuW7RG3sl,https://api.spotify.com/v1/audio-analysis/38DAUnVJ0zqOdRuW7RG3sl,211907,4
360,Body Talk,Flashback,0.753,0.516,5,-15.791,0,0.0531,0.0847,0.000377,0.045,0.792,83.984,audio_features,5GcDAsm0vgFWsrcL4kqK6k,spotify:track:5GcDAsm0vgFWsrcL4kqK6k,https://api.spotify.com/v1/tracks/5GcDAsm0vgFWsrcL4kqK6k,https://api.spotify.com/v1/audio-analysis/5GcDAsm0vgFWsrcL4kqK6k,368467,4
361,In the Stone,Flashback,0.656,0.662,4,-10.346,1,0.0493,0.0964,0.000612,0.0853,0.717,114.612,audio_features,3qZHUZTQiTMfJXcUYzY5mT,spotify:track:3qZHUZTQiTMfJXcUYzY5mT,https://api.spotify.com/v1/tracks/3qZHUZTQiTMfJXcUYzY5mT,https://api.spotify.com/v1/audio-analysis/3qZHUZTQiTMfJXcUYzY5mT,288480,4
362,What's Going On,Flashback,0.265,0.824,1,-5.654,0,0.0991,0.0991,0.0,0.359,0.811,203.206,audio_features,34b3a3Pz9Jlz0092LMyNAB,spotify:track:34b3a3Pz9Jlz0092LMyNAB,https://api.spotify.com/v1/tracks/34b3a3Pz9Jlz0092LMyNAB,https://api.spotify.com/v1/audio-analysis/34b3a3Pz9Jlz0092LMyNAB,232600,4
363,Superstition - Single Version,Flashback,0.642,0.735,8,-8.866,1,0.0806,0.0172,0.000733,0.0391,0.864,99.682,audio_features,300RfAPZ57B0y6YYj9n6DN,spotify:track:300RfAPZ57B0y6YYj9n6DN,https://api.spotify.com/v1/tracks/300RfAPZ57B0y6YYj9n6DN,https://api.spotify.com/v1/audio-analysis/300RfAPZ57B0y6YYj9n6DN,244827,4
364,Le Freak - 2018 Remaster,Flashback,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,audio_features,3ClOMebBxeNTYCOfTH24YJ,spotify:track:3ClOMebBxeNTYCOfTH24YJ,https://api.spotify.com/v1/tracks/3ClOMebBxeNTYCOfTH24YJ,https://api.spotify.com/v1/audio-analysis/3ClOMebBxeNTYCOfTH24YJ,331360,4
365,Baby Love,Flashback,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,audio_features,5uES1C2NgkdrNHiCwf9jRr,spotify:track:5uES1C2NgkdrNHiCwf9jRr,https://api.spotify.com/v1/tracks/5uES1C2NgkdrNHiCwf9jRr,https://api.spotify.com/v1/audio-analysis/5uES1C2NgkdrNHiCwf9jRr,158040,4
366,You Sexy Thing,Flashback,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,audio_features,714hERk9U1W8FMYkoC83CO,spotify:track:714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/audio-analysis/714hERk9U1W8FMYkoC83CO,244920,4
367,Easy,Flashback,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,audio_features,1JQ6Xm1JrvHfvAqhl5pwaA,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,256427,4
368,Gonna Get Along Without You Now,Flashback,0.64,0.724,2,-7.543,1,0.0324,0.0312,0.34,0.377,0.703,119.455,audio_features,1mCI3atQyw3r8rd0icztLR,spotify:track:1mCI3atQyw3r8rd0icztLR,https://api.spotify.com/v1/tracks/1mCI3atQyw3r8rd0icztLR,https://api.spotify.com/v1/audio-analysis/1mCI3atQyw3r8rd0icztLR,200600,4
369,Chain Reaction,Flashback,0.794,0.55,11,-12.988,1,0.0367,0.155,0.000271,0.113,0.744,127.736,audio_features,1it9umP1j9qSqzKbSLLqqy,spotify:track:1it9umP1j9qSqzKbSLLqqy,https://api.spotify.com/v1/tracks/1it9umP1j9qSqzKbSLLqqy,https://api.spotify.com/v1/audio-analysis/1it9umP1j9qSqzKbSLLqqy,230533,4
370,Isn't She Lovely,Flashback,0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,0.819,118.679,audio_features,6RANU8AS5ICU5PEHh8BYtH,spotify:track:6RANU8AS5ICU5PEHh8BYtH,https://api.spotify.com/v1/tracks/6RANU8AS5ICU5PEHh8BYtH,https://api.spotify.com/v1/audio-analysis/6RANU8AS5ICU5PEHh8BYtH,394267,4
371,Gimme The Funk,Flashback,0.817,0.7,5,-8.845,1,0.112,0.167,0.00012,0.158,0.779,114.924,audio_features,5qo4PkfY1ncj3NGTHDaZQF,spotify:track:5qo4PkfY1ncj3NGTHDaZQF,https://api.spotify.com/v1/tracks/5qo4PkfY1ncj3NGTHDaZQF,https://api.spotify.com/v1/audio-analysis/5qo4PkfY1ncj3NGTHDaZQF,412893,4
372,Disco Inferno - Single Edit,Flashback,0.766,0.844,10,-3.851,1,0.0361,0.0261,0.605,0.18,0.835,129.323,audio_features,22ff60cZy4APp7bzESHLR8,spotify:track:22ff60cZy4APp7bzESHLR8,https://api.spotify.com/v1/tracks/22ff60cZy4APp7bzESHLR8,https://api.spotify.com/v1/audio-analysis/22ff60cZy4APp7bzESHLR8,191573,4
373,Good Times - 2018 Remaster,Flashback,0.869,0.503,2,-12.804,1,0.0479,0.0818,0.00837,0.187,0.914,112.664,audio_features,4N3stlRuz5cBNI4J4vDJ18,spotify:track:4N3stlRuz5cBNI4J4vDJ18,https://api.spotify.com/v1/tracks/4N3stlRuz5cBNI4J4vDJ18,https://api.spotify.com/v1/audio-analysis/4N3stlRuz5cBNI4J4vDJ18,486187,4
374,The Less I Know The Better,indémodable,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4
375,The Look,indémodable,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,audio_features,3kLVvnXLbuQuu1sanJNDjf,spotify:track:3kLVvnXLbuQuu1sanJNDjf,https://api.spotify.com/v1/tracks/3kLVvnXLbuQuu1sanJNDjf,https://api.spotify.com/v1/audio-analysis/3kLVvnXLbuQuu1sanJNDjf,277653,4
376,Breezeblocks,indémodable,0.569,0.645,5,-7.368,1,0.0387,0.118,0.00114,0.146,0.247,74.985,audio_features,7gARZ2i5u5DHC1b1n1fML5,spotify:track:7gARZ2i5u5DHC1b1n1fML5,https://api.spotify.com/v1/tracks/7gARZ2i5u5DHC1b1n1fML5,https://api.spotify.com/v1/audio-analysis/7gARZ2i5u5DHC1b1n1fML5,227080,4
377,Intro,indémodable,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,audio_features,0bXpmJyHHYPk6QBFj25bYF,spotify:track:0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/tracks/0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/audio-analysis/0bXpmJyHHYPk6QBFj25bYF,127920,4
378,Apocalypse,indémodable,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,audio_features,0yc6Gst2xkRu0eMLeRMGCX,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/audio-analysis/0yc6Gst2xkRu0eMLeRMGCX,290617,4
379,Pumped Up Kicks,indémodable,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4
380,That Look You Give That Guy,indémodable,0.777,0.512,5,-9.238,1,0.0266,0.592,0.0135,0.0962,0.5,94.417,audio_features,1Bz9S9TweSbkFeXM5NdtOC,spotify:track:1Bz9S9TweSbkFeXM5NdtOC,https://api.spotify.com/v1/tracks/1Bz9S9TweSbkFeXM5NdtOC,https://api.spotify.com/v1/audio-analysis/1Bz9S9TweSbkFeXM5NdtOC,255347,4
381,What You Know,indémodable,0.549,0.754,6,-4.011,0,0.0407,0.000675,6.24e-06,0.0912,0.828,139.052,audio_features,4JHg4nNYUJQ5HULcCmI18R,spotify:track:4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/tracks/4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/audio-analysis/4JHg4nNYUJQ5HULcCmI18R,189693,4
382,Paper Planes,indémodable,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.65,0.485,172.247,audio_features,1wgqttlPacpvmX5DKVboOa,spotify:track:1wgqttlPacpvmX5DKVboOa,https://api.spotify.com/v1/tracks/1wgqttlPacpvmX5DKVboOa,https://api.spotify.com/v1/audio-analysis/1wgqttlPacpvmX5DKVboOa,205200,4
383,Stolen Dance,indémodable,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,audio_features,6vECYJHxYmm3Ydt3fF01pE,spotify:track:6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/audio-analysis/6vECYJHxYmm3Ydt3fF01pE,313684,4
384,Midnight City,indémodable,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,audio_features,6GyFP1nfCDB8lbD2bG0Hq9,spotify:track:6GyFP1nfCDB8lbD2bG0Hq9,https://api.spotify.com/v1/tracks/6GyFP1nfCDB8lbD2bG0Hq9,https://api.spotify.com/v1/audio-analysis/6GyFP1nfCDB8lbD2bG0Hq9,243960,4
385,Feel Good Inc.,indémodable,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
386,Glory Box,indémodable,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,audio_features,3Ty7OTBNSigGEpeW2PqcsC,spotify:track:3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/tracks/3Ty7OTBNSigGEpeW2PqcsC,https://api.spotify.com/v1/audio-analysis/3Ty7OTBNSigGEpeW2PqcsC,308627,4
387,Disparate Youth,indémodable,0.642,0.931,1,-4.142,1,0.0417,0.0131,0.825,0.215,0.548,152.005,audio_features,7d23MhPFE9eB3U8DPRirnL,spotify:track:7d23MhPFE9eB3U8DPRirnL,https://api.spotify.com/v1/tracks/7d23MhPFE9eB3U8DPRirnL,https://api.spotify.com/v1/audio-analysis/7d23MhPFE9eB3U8DPRirnL,284400,4
388,Two Weeks,indémodable,0.537,0.712,5,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871,audio_features,0iTpQYzJnYgh7kIxyq8A2O,spotify:track:0iTpQYzJnYgh7kIxyq8A2O,https://api.spotify.com/v1/tracks/0iTpQYzJnYgh7kIxyq8A2O,https://api.spotify.com/v1/audio-analysis/0iTpQYzJnYgh7kIxyq8A2O,243160,4
389,Walking On A Dream,indémodable,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,audio_features,15Hb4YapPuC0iNGvez2PXE,spotify:track:15Hb4YapPuC0iNGvez2PXE,https://api.spotify.com/v1/tracks/15Hb4YapPuC0iNGvez2PXE,https://api.spotify.com/v1/audio-analysis/15Hb4YapPuC0iNGvez2PXE,198440,4
390,Time to Pretend,indémodable,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000,3
391,This Head I Hold,indémodable,0.663,0.873,0,-4.915,1,0.0328,0.0268,0.0108,0.261,0.962,162.021,audio_features,7kcy8ctwafCfiUFuBcvxpp,spotify:track:7kcy8ctwafCfiUFuBcvxpp,https://api.spotify.com/v1/tracks/7kcy8ctwafCfiUFuBcvxpp,https://api.spotify.com/v1/audio-analysis/7kcy8ctwafCfiUFuBcvxpp,175773,4
392,America,indémodable,0.447,0.568,2,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.933,audio_features,6bS7DqTuzrpkluB7boWmw2,spotify:track:6bS7DqTuzrpkluB7boWmw2,https://api.spotify.com/v1/tracks/6bS7DqTuzrpkluB7boWmw2,https://api.spotify.com/v1/audio-analysis/6bS7DqTuzrpkluB7boWmw2,249760,4
393,Home,indémodable,0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,audio_features,7w5cxTEzp1rfV3KCy0Bd5N,spotify:track:7w5cxTEzp1rfV3KCy0Bd5N,https://api.spotify.com/v1/tracks/7w5cxTEzp1rfV3KCy0Bd5N,https://api.spotify.com/v1/audio-analysis/7w5cxTEzp1rfV3KCy0Bd5N,303200,4
394,Young Folks,indémodable,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,audio_features,4dyx5SzxPPaD8xQIid5Wjj,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj,276693,4
395,Wasting My Young Years,indémodable,0.546,0.306,5,-10.339,0,0.0345,0.835,0.000748,0.098,0.111,126.857,audio_features,3RRf5KNBCzK3uxWKRAC67q,spotify:track:3RRf5KNBCzK3uxWKRAC67q,https://api.spotify.com/v1/tracks/3RRf5KNBCzK3uxWKRAC67q,https://api.spotify.com/v1/audio-analysis/3RRf5KNBCzK3uxWKRAC67q,204246,4
396,1901,indémodable,0.607,0.835,0,-5.427,1,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,audio_features,1mvyqSb1tOvtVP1qfWEyPa,spotify:track:1mvyqSb1tOvtVP1qfWEyPa,https://api.spotify.com/v1/tracks/1mvyqSb1tOvtVP1qfWEyPa,https://api.spotify.com/v1/audio-analysis/1mvyqSb1tOvtVP1qfWEyPa,193120,4
397,Feel It Still,indémodable,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
398,Little Numbers,indémodable,0.541,0.787,1,-4.861,1,0.0389,0.141,0.0,0.0828,0.714,191.869,audio_features,295WZ1UJn67ZaiQMWrSkys,spotify:track:295WZ1UJn67ZaiQMWrSkys,https://api.spotify.com/v1/tracks/295WZ1UJn67ZaiQMWrSkys,https://api.spotify.com/v1/audio-analysis/295WZ1UJn67ZaiQMWrSkys,220040,4
399,Nantes,indémodable,0.541,0.533,6,-9.575,1,0.037,0.786,0.0102,0.138,0.642,131.147,audio_features,70WyPf8WtXvG3CgeTZZWz6,spotify:track:70WyPf8WtXvG3CgeTZZWz6,https://api.spotify.com/v1/tracks/70WyPf8WtXvG3CgeTZZWz6,https://api.spotify.com/v1/audio-analysis/70WyPf8WtXvG3CgeTZZWz6,230200,4
400,Skinny Love,indémodable,0.592,0.256,4,-14.031,0,0.0449,0.842,2.38e-06,0.088,0.103,76.361,audio_features,1NyFRrFiJAJIaR6icj1goI,spotify:track:1NyFRrFiJAJIaR6icj1goI,https://api.spotify.com/v1/tracks/1NyFRrFiJAJIaR6icj1goI,https://api.spotify.com/v1/audio-analysis/1NyFRrFiJAJIaR6icj1goI,238533,4
401,Take Me To Church,indémodable,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,3dYD57lRAUcMHufyqn9GcI,spotify:track:3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,241688,4
402,How Deep Is Your Love?,indémodable,0.472,0.83,9,-3.938,0,0.0593,0.00065,0.000589,0.212,0.136,122.316,audio_features,0V2SavjRuimH4TIbrKyyN0,spotify:track:0V2SavjRuimH4TIbrKyyN0,https://api.spotify.com/v1/tracks/0V2SavjRuimH4TIbrKyyN0,https://api.spotify.com/v1/audio-analysis/0V2SavjRuimH4TIbrKyyN0,385920,4
403,Sweet Disposition,indémodable,0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,5RoIXwyTCdyUjpMMkk4uPd,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800,4
404,Big Jet Plane,indémodable,0.762,0.383,10,-8.699,0,0.0277,0.241,0.00676,0.126,0.26,109.939,audio_features,2KOvNaMJcuaYTciDe2TmCP,spotify:track:2KOvNaMJcuaYTciDe2TmCP,https://api.spotify.com/v1/tracks/2KOvNaMJcuaYTciDe2TmCP,https://api.spotify.com/v1/audio-analysis/2KOvNaMJcuaYTciDe2TmCP,239120,4
405,The Suburbs,indémodable,0.616,0.682,6,-6.148,0,0.0265,0.0578,0.0241,0.342,0.528,117.78,audio_features,2UWdUez9MB9yzL7Y81Mcip,spotify:track:2UWdUez9MB9yzL7Y81Mcip,https://api.spotify.com/v1/tracks/2UWdUez9MB9yzL7Y81Mcip,https://api.spotify.com/v1/audio-analysis/2UWdUez9MB9yzL7Y81Mcip,315200,4
406,Video Games - Remastered,indémodable,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,audio_features,24jvD83UgLmrdGjhWTFslY,spotify:track:24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/tracks/24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/audio-analysis/24jvD83UgLmrdGjhWTFslY,281960,5
407,West Coast,indémodable,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,audio_features,2nvZv4qatgsDIbEqqbQLUT,spotify:track:2nvZv4qatgsDIbEqqbQLUT,https://api.spotify.com/v1/tracks/2nvZv4qatgsDIbEqqbQLUT,https://api.spotify.com/v1/audio-analysis/2nvZv4qatgsDIbEqqbQLUT,210106,1
408,You've Got The Love,indémodable,0.574,0.694,6,-4.697,1,0.0327,0.00481,0.0,0.102,0.401,109.85,audio_features,244AvzGQ4Ksa5637JQu5Gy,spotify:track:244AvzGQ4Ksa5637JQu5Gy,https://api.spotify.com/v1/tracks/244AvzGQ4Ksa5637JQu5Gy,https://api.spotify.com/v1/audio-analysis/244AvzGQ4Ksa5637JQu5Gy,168667,4
409,1517,indémodable,0.784,0.539,11,-7.676,0,0.0406,0.317,0.377,0.0989,0.962,122.53,audio_features,6xVdHfNIcWB0Bzd1obzcwj,spotify:track:6xVdHfNIcWB0Bzd1obzcwj,https://api.spotify.com/v1/tracks/6xVdHfNIcWB0Bzd1obzcwj,https://api.spotify.com/v1/audio-analysis/6xVdHfNIcWB0Bzd1obzcwj,221227,4
